2.1506470332420644	1.542587659650368
2.1223988558473668	1.3930814841097345
1.9043182447487452	1.6353203553566622
2.063965938266164	1.60127170752707
1.8079243388501023	1.516479186357324
2.0988078820226814	1.566004087364691
2.1139854183827484	1.3689110588735245
2.1867275931486225	1.411227729951808
1.9187288591075824	1.613428427498548
1.8625329665375903	1.6020484228369412
1.9048877567507827	1.597595105021222
2.195297866548675	1.5020695273032851
1.938538866153709	1.4532821140304488
1.8508656066842784	1.5285194410788028
1.9648767214773666	1.356746838297087
2.142028930056801	1.4784132662077356
2.005914619678502	1.6428541407326993
2.1462639843236895	1.4590106968222625
1.820430596863161	1.604755644484705
1.957442272795155	1.6245291214102409
2.06882316778876	1.636084733746399
1.808557500737943	1.546946143749412
2.1045715518911043	1.3844840350502192
1.887931067273138	1.5617040884753655
2.0471202708201854	1.4016341668825858
2.007828906238262	1.6101334026249663
1.8557573559908136	1.4413313185878065
1.8600420281387247	1.532284659754613
2.0702699336811268	1.618131930415332
2.11438026321678	1.445465979968946
1.963832963593784	1.3552110415360004
1.960856955255613	1.3677080047756627
2.105553943763459	1.4283797052185288
1.9290328048695442	1.398131631493792
2.1155961397368355	1.388614815523165
1.9443634351326708	1.5541499318711864
1.866016606354324	1.5741178065362484
1.8339123889940812	1.4202520573218442
1.8738204010042847	1.3854482424882355
2.189906873341131	1.3861158160181786
2.058815109204415	1.5399897067908397
1.9713980631809147	1.487361268399729
2.0180338125798714	1.6100741089694535
1.8080947947257808	1.5034124601430696
1.957895672075305	1.4118864301827645
2.1674391573055756	1.470623594571355
1.8978635243399073	1.405403930411093
2.0342808631187146	1.487070310343055
1.9524451370733207	1.4243816144510109
2.1707102740128548	1.5168145793946628
1.9102738412316649	1.601303980136409
2.050001013495037	1.512325826134633
1.9519496270119951	1.4278350580873438
2.016607579693509	1.4546262567261417
1.9006234423102975	1.4665027314548684
1.8882053322181978	1.6007982453940877
2.0934164667919775	1.648087507965993
1.8502117686709907	1.4282838656529027
2.0684459736892165	1.4819207042726634
2.192668906009606	1.4013581451924166
1.9667964823982442	1.3530738047447188
1.8822461831364938	1.6257090810017227
1.896110806889771	1.5329613866605862
2.1570764332810723	1.536031791498547
1.850740077943358	1.3839440908035576
2.013948601507557	1.5644047724202976
2.1324048261847355	1.5279939000042824
2.0289010471143345	1.3601631930432894
2.0606976979037324	1.4965086900372375
1.986583002951591	1.4612201024438807
1.861718104714046	1.501216171010979
1.8041201160094162	1.40135179631331
2.0993703150724405	1.5883550740691603
2.046013669725782	1.566984071660237
2.0710499424262157	1.5307294978505375
1.8425228541136847	1.6073121208089165
1.8377698893548235	1.6489995112092655
1.9399540849247532	1.5323350153280564
1.9362581784242434	1.5158460377240193
2.0012705035106273	1.6026030112540397
1.8012587778839784	1.3762047331781175
2.05037951505074	1.5074896958315283
2.114463586255727	1.4166754242021056
2.0068606350554723	1.4157712070464905
1.876411204326502	1.4209125676881684
1.8970913439827979	1.4185235808032055
2.105028497152214	1.504589604942357
1.9153732613244798	1.5204850922987394
2.174555437755997	1.423177263453579
1.952740724424998	1.3949365000537297
1.8653645039351963	1.4935789440583362
2.058621403153183	1.6469416389627474
1.9993266811852477	1.4731803281767522
2.172210913602821	1.4659659424253202
1.9198003286343766	1.6230293693979583
1.8944120604217813	1.37739504540213
2.0956577556719522	1.541480115341379
1.8495354292214092	1.5244593866222875
2.075086970738005	1.3515706416990108
2.1567358139355113	1.57654554802311
2.0290482335583113	1.3849861290455243
